date,area,area_type,variant_name,specimens,percentage,specimens_7d_avg,percentage_7d_avg
2021-10-05,California,State,Lambda,0.0,0.0,0.0,0.0
2021-10-05,California,State,Gamma,0.0,0.0,0.0,0.0
2021-10-05,California,State,Omicron,0.0,0.0,0.28571428571,0.029184298847
2021-10-05,California,State,Beta,0.0,0.0,0.0,0.0
2021-10-05,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-10-06,California,State,Lambda,0.0,0.0,0.0,0.0
2021-10-06,California,State,Mu,1.0,0.1,0.28571428571,0.029511583296
2021-10-06,California,State,Total,1011.0,100.0,968.14285714285,100.0
2021-10-06,California,State,Alpha,0.0,0.0,0.0,0.0
2021-10-06,California,State,Delta,997.0,98.62,956.0,98.745757709901
2021-10-06,California,State,Omicron,1.0,0.1,0.42857142857,0.044267374945
2021-10-06,California,State,Other,12.0,1.19,11.42857142857,1.180463331858
2021-10-06,California,State,Gamma,0.0,0.0,0.0,0.0
2021-10-06,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-10-06,California,State,Beta,0.0,0.0,0.0,0.0
2021-10-07,California,State,Mu,0.0,0.0,0.28571428571,0.029726516052
2021-10-07,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-10-07,California,State,Beta,0.0,0.0,0.0,0.0
2021-10-07,California,State,Total,934.0,100.0,961.14285714285,100.0
2021-10-07,California,State,Delta,924.0,98.93,948.14285714285,98.64744351962
2021-10-07,California,State,Omicron,1.0,0.11,0.42857142857,0.044589774078
2021-10-07,California,State,Lambda,0.0,0.0,0.0,0.0
2021-10-07,California,State,Gamma,0.0,0.0,0.0,0.0
2021-10-07,California,State,Alpha,0.0,0.0,0.0,0.0
2021-10-07,California,State,Other,9.0,0.96,12.28571428571,1.27824019025
2021-10-08,California,State,Alpha,0.0,0.0,0.0,0.0
2021-10-08,California,State,Omicron,0.0,0.0,0.28571428571,0.030916679549
2021-10-08,California,State,Lambda,0.0,0.0,0.0,0.0
2021-10-08,California,State,Total,841.0,100.0,924.14285714285,100.0
2021-10-08,California,State,Beta,0.0,0.0,0.0,0.0
2021-10-08,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-10-08,California,State,Other,9.0,1.07,12.85714285714,1.391250579688
2021-10-08,California,State,Mu,0.0,0.0,0.28571428571,0.030916679549
2021-10-08,California,State,Gamma,0.0,0.0,0.0,0.0
2021-10-08,California,State,Delta,832.0,98.93,910.71428571428,98.546916061215
2021-10-09,California,State,Total,723.0,100.0,943.57142857142,100.0
2021-10-09,California,State,Mu,0.0,0.0,0.28571428571,0.03028009084
2021-10-09,California,State,Other,8.0,1.11,11.42857142857,1.211203633611
2021-10-09,California,State,Beta,0.0,0.0,0.0,0.0
2021-10-09,California,State,Gamma,0.0,0.0,0.0,0.0
2021-10-09,California,State,Omicron,1.0,0.14,0.42857142857,0.04542013626
2021-10-09,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-10-09,California,State,Alpha,0.0,0.0,0.0,0.0
2021-10-09,California,State,Delta,714.0,98.76,931.42857142857,98.713096139288
2021-10-09,California,State,Lambda,0.0,0.0,0.0,0.0
2021-10-10,California,State,Gamma,0.0,0.0,0.0,0.0
2021-10-10,California,State,Omicron,0.0,0.0,0.42857142857,0.045031522065
2021-10-10,California,State,Beta,0.0,0.0,0.0,0.0
2021-10-10,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-10-10,California,State,Lambda,0.0,0.0,0.0,0.0
2021-10-10,California,State,Total,443.0,100.0,951.71428571428,100.0
2021-10-10,California,State,Other,0.0,0.0,9.85714285714,1.035725007505
2021-10-10,California,State,Delta,443.0,100.0,941.14285714285,98.889222455719
2021-10-10,California,State,Mu,0.0,0.0,0.28571428571,0.03002101471
2021-10-10,California,State,Alpha,0.0,0.0,0.0,0.0
2021-10-11,California,State,Delta,1074.0,99.63,888.28571428571,99.04428161835
2021-10-11,California,State,Alpha,0.0,0.0,0.0,0.0
2021-10-11,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-10-11,California,State,Gamma,0.0,0.0,0.0,0.0
2021-10-11,California,State,Other,3.0,0.28,7.85714285714,0.876075183179
2021-10-11,California,State,Mu,1.0,0.09,0.28571428571,0.031857279388
2021-10-11,California,State,Total,1078.0,100.0,896.85714285714,100.0
2021-10-11,California,State,Lambda,0.0,0.0,0.0,0.0
2021-10-11,California,State,Omicron,0.0,0.0,0.42857142857,0.047785919083
2021-10-11,California,State,Beta,0.0,0.0,0.0,0.0
2021-10-12,California,State,Lambda,0.0,0.0,0.0,0.0
2021-10-12,California,State,Total,1330.0,100.0,908.57142857142,100.0
2021-10-12,California,State,Gamma,0.0,0.0,0.0,0.0
2021-10-12,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-10-12,California,State,Beta,0.0,0.0,0.0,0.0
2021-10-12,California,State,Mu,0.0,0.0,0.28571428571,0.031446540881
2021-10-12,California,State,Other,2.0,0.15,6.14285714285,0.676100628931
2021-10-12,California,State,Omicron,3.0,0.23,0.85714285714,0.094339622642
2021-10-12,California,State,Alpha,0.0,0.0,0.0,0.0
2021-10-12,California,State,Delta,1325.0,99.62,901.28571428571,99.198113207547
2021-10-13,California,State,Lambda,0.0,0.0,0.0,0.0
2021-10-13,California,State,Mu,0.0,0.0,0.14285714285,0.015832805573
2021-10-13,California,State,Beta,0.0,0.0,0.0,0.0
2021-10-13,California,State,Alpha,0.0,0.0,0.0,0.0
2021-10-13,California,State,Omicron,0.0,0.0,0.71428571428,0.079164027866
2021-10-13,California,State,Gamma,0.0,0.0,0.0,0.0
2021-10-13,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-10-13,California,State,Delta,964.0,99.69,896.57142857142,99.366687777074
2021-10-13,California,State,Total,967.0,100.0,902.28571428571,100.0
2021-10-13,California,State,Other,3.0,0.31,4.85714285714,0.538315389487
2021-10-14,California,State,Beta,0.0,0.0,0.0,0.0
2021-10-14,California,State,Mu,0.0,0.0,0.14285714285,0.015725743041
2021-10-14,California,State,Total,977.0,100.0,908.42857142857,100.0
2021-10-14,California,State,Alpha,0.0,0.0,0.0,0.0
2021-10-14,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-10-14,California,State,Delta,972.0,99.49,903.42857142857,99.449598993552
2021-10-14,California,State,Lambda,0.0,0.0,0.0,0.0
2021-10-14,California,State,Omicron,1.0,0.1,0.71428571428,0.078628715207
2021-10-14,California,State,Gamma,0.0,0.0,0.0,0.0
2021-10-14,California,State,Other,4.0,0.41,4.14285714285,0.456046548199
2021-10-15,California,State,Mu,0.0,0.0,0.14285714285,0.01494321578
2021-10-15,California,State,Alpha,0.0,0.0,0.0,0.0
2021-10-15,California,State,Omicron,0.0,0.0,0.71428571428,0.0747160789
2021-10-15,California,State,Total,1174.0,100.0,956.0,100.0
2021-10-15,California,State,Delta,1166.0,99.32,951.14285714285,99.491930663479
2021-10-15,California,State,Gamma,0.0,0.0,0.0,0.0
2021-10-15,California,State,Lambda,0.0,0.0,0.0,0.0
2021-10-15,California,State,Beta,0.0,0.0,0.0,0.0
2021-10-15,California,State,Other,8.0,0.68,4.0,0.418410041841
2021-10-15,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-10-16,California,State,Other,12.0,1.84,4.57142857142,0.48323769254
2021-10-16,California,State,Omicron,1.0,0.15,0.71428571428,0.075505889459
2021-10-16,California,State,Delta,640.0,98.01,940.57142857142,99.426155240109
2021-10-16,California,State,Gamma,0.0,0.0,0.0,0.0
2021-10-16,California,State,Total,653.0,100.0,946.0,100.0
2021-10-16,California,State,Beta,0.0,0.0,0.0,0.0
2021-10-16,California,State,Mu,0.0,0.0,0.14285714285,0.015101177892
2021-10-16,California,State,Lambda,0.0,0.0,0.0,0.0
2021-10-16,California,State,Alpha,0.0,0.0,0.0,0.0
2021-10-16,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-10-17,California,State,Delta,369.0,97.62,930.0,99.283208784505
2021-10-17,California,State,Total,378.0,100.0,936.71428571428,100.0
2021-10-17,California,State,Gamma,0.0,0.0,0.0,0.0
2021-10-17,California,State,Lambda,0.0,0.0,0.0,0.0
2021-10-17,California,State,Alpha,0.0,0.0,0.0,0.0
2021-10-17,California,State,Other,9.0,2.38,5.85714285714,0.625285953942
2021-10-17,California,State,Beta,0.0,0.0,0.0,0.0
2021-10-17,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-10-17,California,State,Omicron,0.0,0.0,0.71428571428,0.076254384627
2021-10-17,California,State,Mu,0.0,0.0,0.14285714285,0.015250876925
2021-10-18,California,State,Gamma,0.0,0.0,0.0,0.0
2021-10-18,California,State,Alpha,0.0,0.0,0.0,0.0
2021-10-18,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-10-18,California,State,Omicron,2.0,0.13,1.0,0.099037917374
2021-10-18,California,State,Mu,0.0,0.0,0.0,0.0
2021-10-18,California,State,Beta,0.0,0.0,0.0,0.0
2021-10-18,California,State,Lambda,0.0,0.0,0.0,0.0
2021-10-18,California,State,Other,9.0,0.57,6.71428571428,0.664968873797
2021-10-18,California,State,Total,1589.0,100.0,1009.71428571428,100.0
2021-10-18,California,State,Delta,1578.0,99.31,1002.0,99.235993208829
2021-10-19,California,State,Mu,0.0,0.0,0.0,0.0
2021-10-19,California,State,Alpha,0.0,0.0,0.0,0.0
2021-10-19,California,State,Total,1488.0,100.0,1032.28571428571,100.0
2021-10-19,California,State,Gamma,0.0,0.0,0.0,0.0
2021-10-19,California,State,Beta,0.0,0.0,0.0,0.0
2021-10-19,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-10-19,California,State,Other,4.0,0.27,7.0,0.678106836424
2021-10-19,California,State,Omicron,1.0,0.07,0.71428571428,0.069194575145
2021-10-19,California,State,Delta,1483.0,99.66,1024.57142857142,99.252698588431
2021-10-19,California,State,Lambda,0.0,0.0,0.0,0.0
2021-10-20,California,State,Omicron,1.0,0.08,0.85714285714,0.079957356077
2021-10-20,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-10-20,California,State,Other,6.0,0.48,7.42857142857,0.692963752665
2021-10-20,California,State,Gamma,0.0,0.0,0.0,0.0
2021-10-20,California,State,Delta,1238.0,99.44,1063.71428571428,99.227078891258
2021-10-20,California,State,Total,1245.0,100.0,1072.0,100.0
2021-10-20,California,State,Lambda,0.0,0.0,0.0,0.0
2021-10-20,California,State,Alpha,0.0,0.0,0.0,0.0
2021-10-20,California,State,Mu,0.0,0.0,0.0,0.0
2021-10-20,California,State,Beta,0.0,0.0,0.0,0.0
2021-10-21,California,State,Other,10.0,0.81,8.28571428571,0.74703760948
2021-10-21,California,State,Total,1237.0,100.0,1109.14285714285,100.0
2021-10-21,California,State,Lambda,0.0,0.0,0.0,0.0
2021-10-21,California,State,Beta,0.0,0.0,0.0,0.0
2021-10-21,California,State,Omicron,0.0,0.0,0.71428571428,0.064399793921
2021-10-21,California,State,Delta,1227.0,99.19,1100.14285714285,99.1885625966
2021-10-21,California,State,Alpha,0.0,0.0,0.0,0.0
2021-10-21,California,State,Mu,0.0,0.0,0.0,0.0
2021-10-21,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-10-21,California,State,Gamma,0.0,0.0,0.0,0.0
2021-10-22,California,State,Mu,0.0,0.0,0.0,0.0
2021-10-22,California,State,Gamma,0.0,0.0,0.0,0.0
2021-10-22,California,State,Beta,0.0,0.0,0.0,0.0
2021-10-22,California,State,Delta,1009.0,99.41,1077.71428571428,99.197896120973
2021-10-22,California,State,Omicron,0.0,0.0,0.71428571428,0.065746219592
2021-10-22,California,State,Alpha,0.0,0.0,0.0,0.0
2021-10-22,California,State,Lambda,0.0,0.0,0.0,0.0
2021-10-22,California,State,Other,6.0,0.59,8.0,0.736357659435
2021-10-22,California,State,Total,1015.0,100.0,1086.42857142857,100.0
2021-10-22,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-10-23,California,State,Mu,0.0,0.0,0.0,0.0
2021-10-23,California,State,Total,763.0,100.0,1102.14285714285,100.0
2021-10-23,California,State,Lambda,0.0,0.0,0.0,0.0
2021-10-23,California,State,Gamma,0.0,0.0,0.0,0.0
2021-10-23,California,State,Beta,0.0,0.0,0.0,0.0
2021-10-23,California,State,Omicron,1.0,0.13,0.71428571428,0.064808813999
2021-10-23,California,State,Delta,760.0,99.61,1094.85714285714,99.338950097213
2021-10-23,California,State,Other,2.0,0.26,6.57142857142,0.596241088788
2021-10-23,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-10-23,California,State,Alpha,0.0,0.0,0.0,0.0
2021-10-24,California,State,Delta,571.0,98.96,1123.71428571428,99.393479909022
2021-10-24,California,State,Total,577.0,100.0,1130.57142857142,100.0
2021-10-24,California,State,Omicron,1.0,0.17,0.85714285714,0.075815011372
2021-10-24,California,State,Mu,0.0,0.0,0.0,0.0
2021-10-24,California,State,Alpha,0.0,0.0,0.0,0.0
2021-10-24,California,State,Beta,0.0,0.0,0.0,0.0
2021-10-24,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-10-24,California,State,Gamma,0.0,0.0,0.0,0.0
2021-10-24,California,State,Lambda,0.0,0.0,0.0,0.0
2021-10-24,California,State,Other,5.0,0.87,6.0,0.530705079606
2021-10-25,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-10-25,California,State,Total,2124.0,100.0,1207.0,100.0
2021-10-25,California,State,Gamma,0.0,0.0,0.0,0.0
2021-10-25,California,State,Alpha,0.0,0.0,0.0,0.0
2021-10-25,California,State,Mu,0.0,0.0,0.0,0.0
2021-10-25,California,State,Other,15.0,0.71,6.85714285714,0.568114569772
2021-10-25,California,State,Beta,0.0,0.0,0.0,0.0
2021-10-25,California,State,Omicron,3.0,0.14,1.0,0.082850041425
2021-10-25,California,State,Delta,2106.0,99.15,1199.14285714285,99.349035388803
2021-10-25,California,State,Lambda,0.0,0.0,0.0,0.0
2021-10-26,California,State,Delta,1841.0,99.62,1250.28571428571,99.352934498808
2021-10-26,California,State,Omicron,0.0,0.0,0.85714285714,0.06811215802
2021-10-26,California,State,Lambda,0.0,0.0,0.0,0.0
2021-10-26,California,State,Mu,0.0,0.0,0.0,0.0
2021-10-26,California,State,Other,7.0,0.38,7.28571428571,0.578953343172
2021-10-26,California,State,Total,1848.0,100.0,1258.42857142857,100.0
2021-10-26,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-10-26,California,State,Beta,0.0,0.0,0.0,0.0
2021-10-26,California,State,Gamma,0.0,0.0,0.0,0.0
2021-10-26,California,State,Alpha,0.0,0.0,0.0,0.0
2021-10-27,California,State,Alpha,0.0,0.0,0.0,0.0
2021-10-27,California,State,Omicron,2.0,0.12,1.0,0.075815011372
2021-10-27,California,State,Lambda,0.0,0.0,0.0,0.0
2021-10-27,California,State,Total,1669.0,100.0,1319.0,100.0
2021-10-27,California,State,Gamma,0.0,0.0,0.0,0.0
2021-10-27,California,State,Mu,0.0,0.0,0.0,0.0
2021-10-27,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-10-27,California,State,Delta,1661.0,99.52,1310.71428571428,99.371818477201
2021-10-27,California,State,Beta,0.0,0.0,0.0,0.0
2021-10-27,California,State,Other,6.0,0.36,7.28571428571,0.552366511426
2021-10-28,California,State,Lambda,0.0,0.0,0.0,0.0
2021-10-28,California,State,Omicron,1.0,0.08,1.14285714285,0.086636343946
2021-10-28,California,State,Total,1238.0,100.0,1319.14285714285,100.0
2021-10-28,California,State,Beta,0.0,0.0,0.0,0.0
2021-10-28,California,State,Gamma,0.0,0.0,0.0,0.0
2021-10-28,California,State,Other,7.0,0.57,6.85714285714,0.519818063678
2021-10-28,California,State,Mu,0.0,0.0,0.0,0.0
2021-10-28,California,State,Delta,1230.0,99.35,1311.14285714285,99.393545592376
2021-10-28,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-10-28,California,State,Alpha,0.0,0.0,0.0,0.0
2021-10-29,California,State,Beta,0.0,0.0,0.0,0.0
2021-10-29,California,State,Total,1079.0,100.0,1328.28571428571,100.0
2021-10-29,California,State,Mu,0.0,0.0,0.0,0.0
2021-10-29,California,State,Omicron,2.0,0.19,1.42857142857,0.107550010755
2021-10-29,California,State,Alpha,0.0,0.0,0.0,0.0
2021-10-29,California,State,Gamma,0.0,0.0,0.0,0.0
2021-10-29,California,State,Delta,1068.0,98.98,1319.57142857142,99.343944934394
2021-10-29,California,State,Lambda,0.0,0.0,0.0,0.0
2021-10-29,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-10-29,California,State,Other,9.0,0.83,7.28571428571,0.548505054851
2021-10-30,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-10-30,California,State,Alpha,0.0,0.0,0.0,0.0
2021-10-30,California,State,Total,966.0,100.0,1357.28571428571,100.0
2021-10-30,California,State,Delta,959.0,99.28,1348.0,99.315861488264
2021-10-30,California,State,Other,6.0,0.62,7.85714285714,0.578886433007
2021-10-30,California,State,Gamma,0.0,0.0,0.0,0.0
2021-10-30,California,State,Lambda,0.0,0.0,0.0,0.0
2021-10-30,California,State,Mu,0.0,0.0,0.0,0.0
2021-10-30,California,State,Beta,0.0,0.0,0.0,0.0
2021-10-30,California,State,Omicron,1.0,0.1,1.42857142857,0.105252078729
2021-10-31,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-10-31,California,State,Total,577.0,100.0,1357.28571428571,100.0
2021-10-31,California,State,Lambda,0.0,0.0,0.0,0.0
2021-10-31,California,State,Beta,0.0,0.0,0.0,0.0
2021-10-31,California,State,Omicron,1.0,0.17,1.42857142857,0.105252078729
2021-10-31,California,State,Delta,576.0,99.83,1348.71428571428,99.368487527629
2021-10-31,California,State,Alpha,0.0,0.0,0.0,0.0
2021-10-31,California,State,Other,0.0,0.0,7.14285714285,0.526260393643
2021-10-31,California,State,Gamma,0.0,0.0,0.0,0.0
2021-10-31,California,State,Mu,0.0,0.0,0.0,0.0
2021-11-01,California,State,Alpha,0.0,0.0,0.0,0.0
2021-11-01,California,State,Lambda,0.0,0.0,0.0,0.0
2021-11-01,California,State,Delta,2123.0,99.67,1351.14285714285,99.484590301883
2021-11-01,California,State,Total,2130.0,100.0,1358.14285714285,100.0
2021-11-01,California,State,Gamma,0.0,0.0,0.0,0.0
2021-11-01,California,State,Omicron,1.0,0.05,1.14285714285,0.084148522142
2021-11-01,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-11-01,California,State,Mu,0.0,0.0,0.0,0.0
2021-11-01,California,State,Beta,0.0,0.0,0.0,0.0
2021-11-01,California,State,Other,6.0,0.28,5.85714285714,0.431261175976
2021-11-02,California,State,Gamma,0.0,0.0,0.0,0.0
2021-11-02,California,State,Beta,0.0,0.0,0.0,0.0
2021-11-02,California,State,Omicron,3.0,0.15,1.57142857142,0.114357001767
2021-11-02,California,State,Delta,1944.0,99.18,1365.85714285714,99.397026717954
2021-11-02,California,State,Other,13.0,0.66,6.71428571428,0.488616280279
2021-11-02,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-11-02,California,State,Mu,0.0,0.0,0.0,0.0
2021-11-02,California,State,Total,1960.0,100.0,1374.14285714285,100.0
2021-11-02,California,State,Alpha,0.0,0.0,0.0,0.0
2021-11-02,California,State,Lambda,0.0,0.0,0.0,0.0
2021-11-03,California,State,Delta,1587.0,99.56,1355.28571428571,99.402766135792
2021-11-03,California,State,Total,1594.0,100.0,1363.42857142857,100.0
2021-11-03,California,State,Lambda,0.0,0.0,0.0,0.0
2021-11-03,California,State,Mu,0.0,0.0,0.0,0.0
2021-11-03,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-11-03,California,State,Alpha,0.0,0.0,0.0,0.0
2021-11-03,California,State,Other,6.0,0.38,6.71428571428,0.492455993294
2021-11-03,California,State,Omicron,1.0,0.06,1.42857142857,0.104777870914
2021-11-03,California,State,Gamma,0.0,0.0,0.0,0.0
2021-11-03,California,State,Beta,0.0,0.0,0.0,0.0
2021-11-04,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-11-04,California,State,Total,1705.0,100.0,1430.14285714285,100.0
2021-11-04,California,State,Gamma,0.0,0.0,0.0,0.0
2021-11-04,California,State,Delta,1697.0,99.53,1422.0,99.430626311058
2021-11-04,California,State,Beta,0.0,0.0,0.0,0.0
2021-11-04,California,State,Lambda,0.0,0.0,0.0,0.0
2021-11-04,California,State,Omicron,1.0,0.06,1.42857142857,0.099890120867
2021-11-04,California,State,Alpha,0.0,0.0,0.0,0.0
2021-11-04,California,State,Other,7.0,0.41,6.71428571428,0.469483568075
2021-11-04,California,State,Mu,0.0,0.0,0.0,0.0
2021-11-05,California,State,Mu,0.0,0.0,0.0,0.0
2021-11-05,California,State,Alpha,0.0,0.0,0.0,0.0
2021-11-05,California,State,Gamma,0.0,0.0,0.0,0.0
2021-11-05,California,State,Omicron,2.0,0.14,1.42857142857,0.09651578033
2021-11-05,California,State,Lambda,0.0,0.0,0.0,0.0
2021-11-05,California,State,Other,19.0,1.33,8.14285714285,0.550139947881
2021-11-05,California,State,Delta,1408.0,98.53,1470.57142857142,99.353344271788
2021-11-05,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-11-05,California,State,Total,1429.0,100.0,1480.14285714285,100.0
